========== DOORS REMOTE SPY LOG ==========
Время старта: 2026-05-17 13:20:34
Длительность: 300 секунд
Направления: C->S (клиент->сервер), S<-C (сервер->клиент), BIND (bindable)
==========================================

[13:20:34][S<-C] ReplicatedStorage.RemotesFolder.SendErrorLog | "STARTING RP ROOM "
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -144 [number]
[13:23:50][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:50][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -144 [number]
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -124 [number]
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -99 [number]
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:50][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:51][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -74 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -51 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][S<-C] ReplicatedStorage.RemotesFolder.LightningStrike | 
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:51][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:52][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:52][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:52][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -51 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -77 [number]
[13:23:53][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -89 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -101 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -112 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -124 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -139 [number]
[13:23:53][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -151 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -158 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -162 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -170 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -181 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -197 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -212 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -224 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -231 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -231 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:54][S<-C] ReplicatedStorage.RemotesFolder.FlashSpecify | "Cannot"
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -235 [number]
[13:23:54][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:54][S<-C] ReplicatedStorage.RemotesFolder.FlashSpecify | "Cannot"
[13:23:55][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:55][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -216 [number]
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -170 [number]
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -131 [number]
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -93 [number]
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -62 [number]
[13:23:55][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -8 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 26 [number]
[13:23:56][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.11.HelpfulLight.PointLight [PointLight] | {1=15, 2=Enum.EasingStyle.Sine, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {Range=8, Brightness=2, }
[13:23:56][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.11.HelpfulLight.PointLight [PointLight] | {1=15, 2=Enum.EasingStyle.Sine, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {Range=45, Brightness=2, }
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 88 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 103 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 115 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 92 [number]
[13:23:56][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 65 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 38 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | 3 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -27 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -81 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -101 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -101 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -101 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -97 [number]
[13:23:56][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -85 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:56][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:57][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -62 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -62 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -51 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -39 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -35 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -31 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -27 [number]
[13:23:58][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -20 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -16 [number]
[13:23:58][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -24 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -35 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -35 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -35 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -35 [number]
[13:23:58][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -43 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -51 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -54 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -58 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -66 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:23:59][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
